Target,Drug,NCT_ID,URL,Phase,Status,Outcome_type,Biomarker_category,Measure,Time_frame,Conditions,PD_neuro
SLC6A3,Methylphenidate,NCT01183234,https://clinicaltrials.gov/study/NCT01183234,Phase 1,Completed,primary,PK,Maximum Plasma Concentration (Cmax) for MPH Using Two Different Formulations (Equasym XL and Metadate CD),"predose and 0.5, 1.0, 1.25, 1.5, 2, 3, 4",ADHD,No
SLC6A3,Methylphenidate,NCT01183234,https://clinicaltrials.gov/study/NCT01183234,Phase 1,Completed,primary,PK,Time of Maximum Plasma Concentration (Tmax) for MPH Using Two Different Formulations (Equasym XL and Metadate CD),"predose and 0.5, 1.0, 1.25, 1.5, 2, 3, 4",ADHD,No
SLC6A3,Methylphenidate,NCT01202734,https://clinicaltrials.gov/study/NCT01202734,Phase 1,Completed,primary,PK,"Plasma concentrations of total methylphenidate HCl and its major metabolite, a-phenyl-piperidine-acetic acid (PPAA)",At protocol-specified times on Day 1 thr,Healthy,No
SLC6A3,Methylphenidate,NCT01616407,https://clinicaltrials.gov/study/NCT01616407,Early Phase 1,Completed,secondary,PK,Drug plasma concentration,7 hours,Social Cognition,Yes
SLC6A3,Methylphenidate,NCT01907360,https://clinicaltrials.gov/study/NCT01907360,Phase 1,Completed,other,PK,PK Parameters for Rate and Extent of Absorption of MPH in Plasma: Plasma Concentration-time Curve,48hrs,Attention-Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT01907360,https://clinicaltrials.gov/study/NCT01907360,Phase 1,Completed,primary,PK,PK Parameters for Rate and Extent of Absorption of MPH: Cmax,48hrs,Attention-Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT01907360,https://clinicaltrials.gov/study/NCT01907360,Phase 1,Completed,primary,PK,PK Parameters for Rate and Extent of Absorption of MPH: AUC0-tz,48hrs,Attention-Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT01907360,https://clinicaltrials.gov/study/NCT01907360,Phase 1,Completed,primary,PK,PK Parameters for Rate and Extent of Absorption of MPH: AUC0-inf,48hrs,Attention-Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT01951508,https://clinicaltrials.gov/study/NCT01951508,Early Phase 1,Completed,secondary,PK,"Pharmacokinetics of methylphenidate, modafinil, and MDMA",7h,Healthy; Mood Disorder; Substance-related Disorder,No
SLC6A3,Methylphenidate,NCT02098824,https://clinicaltrials.gov/study/NCT02098824,Phase 2,Unknown,other,PK,Maximum concentration (Cmax),"t-1.5, t=1, t=2.5, t=3.5",Mild Cognitive Disorder (Vascular); Mild Cognitive Impairment (Vascular); Vascular Dementia,Yes
SLC6A3,Methylphenidate,NCT02098824,https://clinicaltrials.gov/study/NCT02098824,Phase 2,Unknown,other,PK,Time of Cmax (Tmax),"t=-1.5, t=1, t=2.5, t=3.5",Mild Cognitive Disorder (Vascular); Mild Cognitive Impairment (Vascular); Vascular Dementia,Yes
SLC6A3,Methylphenidate,NCT02135263,https://clinicaltrials.gov/study/NCT02135263,Phase 4,Completed,primary,PK,Peak plasma concentration (Cmax) of methylphenidate,"Predose, ½, 1, 1½, 2, 2½, 3, 4, 6, 8, 10",CES1 Activity; Carboxylesterase 1 (CES1) Genotype,No
SLC6A3,Methylphenidate,NCT02135263,https://clinicaltrials.gov/study/NCT02135263,Phase 4,Completed,primary,PK,Time to peak plasma concentration (Tmax) of methylphenidate,"Predose, ½, 1, 1½, 2, 2½, 3, 4, 6, 8, 10",CES1 Activity; Carboxylesterase 1 (CES1) Genotype,No
SLC6A3,Methylphenidate,NCT02135263,https://clinicaltrials.gov/study/NCT02135263,Phase 4,Completed,primary,PK,Area under the plasma concentration versus time curve (AUC) of methylphenidate,"Predose, ½, 1, 1½, 2, 2½, 3, 4, 6, 8, 10",CES1 Activity; Carboxylesterase 1 (CES1) Genotype,No
SLC6A3,Methylphenidate,NCT02135263,https://clinicaltrials.gov/study/NCT02135263,Phase 4,Completed,primary,PK,Peak plasma concentration (Cmax) of enalapril,"Predose, ½, 1, 2, 3, 4, 5, 6, 9, 24, 48",CES1 Activity; Carboxylesterase 1 (CES1) Genotype,No
SLC6A3,Methylphenidate,NCT02135263,https://clinicaltrials.gov/study/NCT02135263,Phase 4,Completed,primary,PK,Time to peak plasma concentration (Tmax) of enalapril,"Predose, ½, 1, 2, 3, 4, 5, 6, 9, 24, 48",CES1 Activity; Carboxylesterase 1 (CES1) Genotype,No
SLC6A3,Methylphenidate,NCT02135263,https://clinicaltrials.gov/study/NCT02135263,Phase 4,Completed,primary,PK,Area under the plasma concentration versus time curve (AUC) of enalapril,"Predose, ½, 1, 2, 3, 4, 5, 6, 9, 24, 48",CES1 Activity; Carboxylesterase 1 (CES1) Genotype,No
SLC6A3,Methylphenidate,NCT02147535,https://clinicaltrials.gov/study/NCT02147535,Phase 4,Completed,primary,PK,Plasma concentration of methylphenidate and ritalinic acid,Predose and 3 hours post-dose,CES1 Activity; Carboxylesterase 1 (CES1) Genotype,No
SLC6A3,Methylphenidate,NCT02470234,https://clinicaltrials.gov/study/NCT02470234,Phase 4,Completed,primary,PK,Cmax,Day 1 at time 0 (within 30-60 minutes pr,Attention-Deficit/Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT02470234,https://clinicaltrials.gov/study/NCT02470234,Phase 4,Completed,primary,PK,AUC(0-t),Day 1 at time 0 (within 30-60 minutes pr,Attention-Deficit/Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT02470234,https://clinicaltrials.gov/study/NCT02470234,Phase 4,Completed,primary,PK,AUC(0-inf),Day 1 at time 0 (within 30-60 minutes pr,Attention-Deficit/Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT02470234,https://clinicaltrials.gov/study/NCT02470234,Phase 4,Completed,primary,PK,AUC/D,Day 1 at time 0 (within 30-60 minutes pr,Attention-Deficit/Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT02470234,https://clinicaltrials.gov/study/NCT02470234,Phase 4,Completed,primary,PK,Cmax/Dose,Day 1 at time 0 (within 30-60 minutes pr,Attention-Deficit/Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT02536105,https://clinicaltrials.gov/study/NCT02536105,N/A,Completed,primary,PK,Maximum Drug Concentration Observed (Cmax) for Three Methylphenidate Hydrochloride Extended-release Drug Products,"0.5, 1.5, 2.5, 4, 5, 6, 8, and 12 hours",Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT02536105,https://clinicaltrials.gov/study/NCT02536105,N/A,Completed,primary,PK,Time to Reach Cmax (Tmax) for Three Methylphenidate Hydrochloride Extended-release Drug Products,"0.5, 1.5, 2.5, 4, 5, 6, 8, and 12 hours",Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT02822937,https://clinicaltrials.gov/study/NCT02822937,N/A,Completed,secondary,PK,Intra-subject sensitivity of Project: EVO cognitive measurements (threshold based) to the cognitive enhancer and cognitive disruptor relative to the placebo measurements using the area-under-the-curve (AUC) analysis,"Measurements taken predose and 30, 60, 9",Healthy,No
SLC6A3,Methylphenidate,NCT02822937,https://clinicaltrials.gov/study/NCT02822937,N/A,Completed,secondary,PK,Intra-subject sensitivity of Project: EVO cognitive measurements (reaction time based) to the cognitive enhancer and cognitive disruptor relative to the placebo measurements using the area-under-the-curve (AUC) analysis,"Measurements taken predose and 30, 60, 9",Healthy,No
SLC6A3,Methylphenidate,NCT03440190,https://clinicaltrials.gov/study/NCT03440190,,Completed,primary,PK,Methylphenidate concentration in blood serum (area under curve (AUC)),From baseline to 1 year postoperatively,"Obesity, Morbid",No
SLC6A3,Methylphenidate,NCT03546400,https://clinicaltrials.gov/study/NCT03546400,Phase 4,Withdrawn,primary,PK,PK parameter- Cmax,2 weeks,Attention Deficit Hyperactivity Disorder (ADHD),No
SLC6A3,Methylphenidate,NCT03546400,https://clinicaltrials.gov/study/NCT03546400,Phase 4,Withdrawn,primary,PK,PK parameter- AUClast,2 weeks,Attention Deficit Hyperactivity Disorder (ADHD),No
SLC6A3,Methylphenidate,NCT03546400,https://clinicaltrials.gov/study/NCT03546400,Phase 4,Withdrawn,primary,PK,PK parameter-AUC0-2,2 weeks,Attention Deficit Hyperactivity Disorder (ADHD),No
SLC6A3,Methylphenidate,NCT03546400,https://clinicaltrials.gov/study/NCT03546400,Phase 4,Withdrawn,primary,PK,PK parameter-AUC2-6,2 weeks,Attention Deficit Hyperactivity Disorder (ADHD),No
SLC6A3,Methylphenidate,NCT03546400,https://clinicaltrials.gov/study/NCT03546400,Phase 4,Withdrawn,primary,PK,PK parameter-AUC6-24,2 weeks,Attention Deficit Hyperactivity Disorder (ADHD),No
SLC6A3,Methylphenidate,NCT03546400,https://clinicaltrials.gov/study/NCT03546400,Phase 4,Withdrawn,primary,PK,PK parameter-AUCinf,2 weeks,Attention Deficit Hyperactivity Disorder (ADHD),No
SLC6A3,Methylphenidate,NCT03769064,https://clinicaltrials.gov/study/NCT03769064,Phase 1,Completed,secondary,PK,Maximum Observed Plasma Concentration,70 days,Methylphenidate Abuse; Naltrexone,No
SLC6A3,Methylphenidate,NCT03769064,https://clinicaltrials.gov/study/NCT03769064,Phase 1,Completed,secondary,PK,Time of the Maximum Observed Plasma Concentration,70 days,Methylphenidate Abuse; Naltrexone,No
SLC6A3,Methylphenidate,NCT03769064,https://clinicaltrials.gov/study/NCT03769064,Phase 1,Completed,secondary,PK,Area Under the Plasma Concentration-time Curve,24 hours,Methylphenidate Abuse; Naltrexone,No
SLC6A3,Methylphenidate,NCT03781752,https://clinicaltrials.gov/study/NCT03781752,Phase 4,Recruiting,primary,PK,"Maximum methylphenidate plasma concentration (Cmax),",up to 8 Hours,ADHD; Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT03781752,https://clinicaltrials.gov/study/NCT03781752,Phase 4,Recruiting,secondary,PK,Area under the plasma concentration curve (AUClast),up to 8 hours,ADHD; Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT03781752,https://clinicaltrials.gov/study/NCT03781752,Phase 4,Recruiting,secondary,PK,Area under the plasma concentration curve (AUCinf),up to 8 hours,ADHD; Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT03814356,https://clinicaltrials.gov/study/NCT03814356,Phase 1,Active Not Recruiting,secondary,PK,Time to Maximal Serum Concentration of IV Methylphenidate (MPH),4 Days,"Anoxic Brain Injury; Brain Injury Traumatic Severe (Diagnosis); Coma; Consciousness, Level Altered",No
SLC6A3,Methylphenidate,NCT04138498,https://clinicaltrials.gov/study/NCT04138498,Phase 1,Completed,primary,PK,Cmax,Hours 0 to 28,ADHD,No
SLC6A3,Methylphenidate,NCT04138498,https://clinicaltrials.gov/study/NCT04138498,Phase 1,Completed,primary,PK,AUC(0-infinity),Hours 0 to 28,ADHD,No
SLC6A3,Methylphenidate,NCT04138498,https://clinicaltrials.gov/study/NCT04138498,Phase 1,Completed,primary,PK,AUC(Last),Hours 0 to 28,ADHD,No
SLC6A3,Methylphenidate,NCT04138498,https://clinicaltrials.gov/study/NCT04138498,Phase 1,Completed,secondary,PK,Partial AUCs,Hours 0 to 28,ADHD,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,primary,PK,Pharmacokinetic parameter (Cmax),Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,primary,PK,Pharmacokinetic parameter (AUC0-inf),Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,primary,PK,Pharmacokinetic parameter (AUC0-last),Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter K,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter T 1/2,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter T max,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter T lag,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter Cl/F,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter Vd/F,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04449250,https://clinicaltrials.gov/study/NCT04449250,Phase 1,Completed,secondary,PK,Partial AUC,0-3 hrs,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT04603391,https://clinicaltrials.gov/study/NCT04603391,Phase 4,Completed,other,PK,Peak Methylphenidate Plasma Concentration (Cmax) for Methylphenidate and CBD Arms and Methylphenidate and Placebo Arms.,8 hours,Drug Interaction,No
SLC6A3,Methylphenidate,NCT04603391,https://clinicaltrials.gov/study/NCT04603391,Phase 4,Completed,other,PK,Time to Peak Methylphenidate Plasma Concentration (Tmax) for Methylphenidate and CBD Arms and Methylphenidate and Placebo Arms.,8 hours,Drug Interaction,No
SLC6A3,Methylphenidate,NCT04603391,https://clinicaltrials.gov/study/NCT04603391,Phase 4,Completed,other,PK,Area Under the Time Curve 0-8hours (AUC0-8h) for Methylphenidate for the Two Exposure Conditions; Methylphenidate and CBD and Methylphenidate and Placebo.,8 hours,Drug Interaction,No
SLC6A3,Methylphenidate,NCT04603391,https://clinicaltrials.gov/study/NCT04603391,Phase 4,Completed,other,PK,Area Under the Time Curve 0-infinity (AUCinf) for Methylphenidate for the Two Exposure Conditions for Methylphenidate and CBD and Methylphenidate and Placebo.,"0-8 hours (determined), 8 hours-infinity",Drug Interaction,No
SLC6A3,Methylphenidate,NCT04603391,https://clinicaltrials.gov/study/NCT04603391,Phase 4,Completed,primary,PK,Differences in the Geometric Mean Ratio (GMR) of the Peak Concentration (Cmax) Will be Compared Between the Two Exposure Conditions; i.e. Methylphenidate + CBD vs Methylphenidate + Placebo.,8 hours,Drug Interaction,No
SLC6A3,Methylphenidate,NCT04603391,https://clinicaltrials.gov/study/NCT04603391,Phase 4,Completed,primary,PK,Differences in the Geometric Mean Ratio (GMR) of the Area Under the Time Curve 0-infinity (AUCinf) for Methylphenidate Will be Compared Between the Two Exposure Conditions; i.e. Methylphenidate + CBD vs Methylphenidate +,"0-8 hours (determined), 8 hours-infinity",Drug Interaction,No
SLC6A3,Methylphenidate,NCT05286762,https://clinicaltrials.gov/study/NCT05286762,Phase 3,Completed,other,PK,Population PK Analysis - AUC to Infinity,Day 1 (Visit 3) for single-dose pk and W,ADHD; ADHD - Combined Type; Attention Deficit Hyper Activity; Attention Deficit Hyperactivity Disorder; Attent,No
SLC6A3,Methylphenidate,NCT05286762,https://clinicaltrials.gov/study/NCT05286762,Phase 3,Completed,other,PK,Population PK Analysis - Cmax,Day 1 (Visit 3) for single-dose pk and W,ADHD; ADHD - Combined Type; Attention Deficit Hyper Activity; Attention Deficit Hyperactivity Disorder; Attent,No
SLC6A3,Methylphenidate,NCT05286762,https://clinicaltrials.gov/study/NCT05286762,Phase 3,Completed,other,PK,Population PK Analysis - Tmax,Day 1 (Visit 3) for single-dose pk and W,ADHD; ADHD - Combined Type; Attention Deficit Hyper Activity; Attention Deficit Hyperactivity Disorder; Attent,No
SLC6A3,Methylphenidate,NCT06431256,https://clinicaltrials.gov/study/NCT06431256,Phase 3,Terminated,secondary,PK,PK parameter: area under the plasma concentration-time curve (AUC) at steady-state (AUCss),Day 22,Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT06431256,https://clinicaltrials.gov/study/NCT06431256,Phase 3,Terminated,secondary,PK,PK parameter: maximum plasma concentration (Cmax),Day 22,Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT06431256,https://clinicaltrials.gov/study/NCT06431256,Phase 3,Terminated,secondary,PK,PK parameter: time to maximum plasma concentration (Tmax),Day 22,Attention Deficit Hyperactivity Disorder,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,primary,PK,Pharmacokinetic parameter (Cmax),Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,primary,PK,Pharmacokinetic parameter (AUC0-inf),Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,primary,PK,Pharmacokinetic parameter (AUC0-last),Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter K,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter T 1/2,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter T max,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter T lag,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter Cl/F,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,secondary,PK,Pharmacokinetic parameter Vd/F,Hour 0 to hour 28,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07119073,https://clinicaltrials.gov/study/NCT07119073,Phase 1,Completed,secondary,PK,Partial AUC,0-3 hrs,Healthy Volunteers in Fed and Fasted State,No
SLC6A3,Methylphenidate,NCT07121621,https://clinicaltrials.gov/study/NCT07121621,Phase 4,Not Yet Recruiting,primary,PK,"Area under the curve (AUC) of blood concentrations of MPH and APP, its active metabolite, measured up to 8 hours (T0, T30 minutes, T1h, T2h, T3h, T4h, T6h, T8h) after MPH administration, compared between patients with an",Anticipated recruitment period: 12 month,Attention Deficit Hyperactivity Disorder (ADHD); Methylphenidate; Obesity &Amp; Overweight; Obesity (Body Mass,No
